0	0	0
0	0.01	0
0	0.02	0
0	0.03	0
0	0.04	0
0	0.05	0
0	0.06	0
0	0.07	0
0	0.08	0
0	0.09	0
0	0.1	0
0	0.11	0
0	0.12	0
0	0.13	0
0	0.14	0
0	0.15	0
0	0.16	0
0	0.17	0
0	0.18	0
0	0.19	0
0	0.2	0
0	0.21	0
0	0.22	0
0	0.23	0
0	0.24	0
0	0.25	0
0	0.26	0
0	0.27	0
0	0.28	0
0	0.29	0
0	0.3	0
0	0.31	0
0	0.32	0
0	0.33	0
0	0.34	0
0	0.35	0
0	0.36	0
0	0.37	0
0	0.38	0
0	0.39	0
0	0.4	0
0	0.41	0
0	0.42	0
0	0.43	0
0	0.44	0
0	0.45	0
0	0.46	0
0	0.47	0
0	0.48	0
0	0.49	0
0	0.5	0
0	0.51	0
0	0.52	0
0	0.53	0
0	0.54	0
0	0.55	0
0	0.56	0
0	0.57	0
0	0.58	0
0	0.59	0
0	0.6	0
0	0.61	0
0	0.62	0
0	0.63	0
0	0.64	0
0	0.65	0
0	0.66	0
0	0.67	0
0	0.68	0
0	0.69	0
0	0.7	0
0	0.71	0
0	0.72	0
0	0.73	0
0	0.74	0
0	0.75	0
0	0.76	0
0	0.77	0
0	0.78	0
0	0.79	0
0	0.8	0
0	0.81	0
0	0.82	0
0	0.83	0
0	0.84	0
0	0.85	0
0	0.86	0
0	0.87	0
0	0.88	0
0	0.89	0
0	0.9	0
0	0.91	0
0	0.92	0
0	0.93	0
0	0.94	0
0	0.95	0
0	0.96	0
0	0.97	0
0	0.98	0
0	0.99	0
0	1	0
0.01	0	0
0.01	0.01	9.19867e-05
0.01	0.02	0.00018396
0.01	0.03	0.000275906
0.01	0.04	0.000367811
0.01	0.05	0.000459661
0.01	0.06	0.000551444
0.01	0.07	0.000643144
0.01	0.08	0.000734749
0.01	0.09	0.000826244
0.01	0.1	0.000917616
0.01	0.11	0.00100885
0.01	0.12	0.00109993
0.01	0.13	0.00119085
0.01	0.14	0.00128158
0.01	0.15	0.00137212
0.01	0.16	0.00146246
0.01	0.17	0.00155256
0.01	0.18	0.00164243
0.01	0.19	0.00173204
0.01	0.2	0.00182139
0.01	0.21	0.00191045
0.01	0.22	0.0019992
0.01	0.23	0.00208764
0.01	0.24	0.00217575
0.01	0.25	0.00226351
0.01	0.26	0.00235089
0.01	0.27	0.0024379
0.01	0.28	0.00252451
0.01	0.29	0.00261069
0.01	0.3	0.00269644
0.01	0.31	0.00278174
0.01	0.32	0.00286656
0.01	0.33	0.00295088
0.01	0.34	0.0030347
0.01	0.35	0.00311798
0.01	0.36	0.00320071
0.01	0.37	0.00328287
0.01	0.38	0.00336443
0.01	0.39	0.00344537
0.01	0.4	0.00352568
0.01	0.41	0.00360532
0.01	0.42	0.00368428
0.01	0.43	0.00376252
0.01	0.44	0.00384003
0.01	0.45	0.00391678
0.01	0.46	0.00399274
0.01	0.47	0.00406789
0.01	0.48	0.00414219
0.01	0.49	0.00421562
0.01	0.5	0.00428815
0.01	0.51	0.00435975
0.01	0.52	0.00443038
0.01	0.53	0.00450001
0.01	0.54	0.00456862
0.01	0.55	0.00463615
0.01	0.56	0.00470258
0.01	0.57	0.00476787
0.01	0.58	0.00483198
0.01	0.59	0.00489486
0.01	0.6	0.00495648
0.01	0.61	0.00501678
0.01	0.62	0.00507572
0.01	0.63	0.00513326
0.01	0.64	0.00518933
0.01	0.65	0.00524389
0.01	0.66	0.00529688
0.01	0.67	0.00534823
0.01	0.68	0.0053979
0.01	0.69	0.00544579
0.01	0.7	0.00549186
0.01	0.71	0.00553602
0.01	0.72	0.00557819
0.01	0.73	0.00561829
0.01	0.74	0.00565622
0.01	0.75	0.0056919
0.01	0.76	0.00572521
0.01	0.77	0.00575603
0.01	0.78	0.00578426
0.01	0.79	0.00580976
0.01	0.8	0.00583237
0.01	0.81	0.00585195
0.01	0.82	0.00586832
0.01	0.83	0.00588128
0.01	0.84	0.00589062
0.01	0.85	0.00589611
0.01	0.86	0.00589746
0.01	0.87	0.00589437
0.01	0.88	0.00588649
0.01	0.89	0.00587339
0.01	0.9	0.0058546
0.01	0.91	0.00582951
0.01	0.92	0.00579742
0.01	0.93	0.00575738
0.01	0.94	0.00570797
0.01	0.95	0.00564629
0.01	0.96	0.00556353
0.01	0.97	0.00542395
0.01	0.98	0.00506432
0.01	0.99	0.00370819
0.01	1	-0.00238426
0.02	0	0
0.02	0.01	0.000183987
0.02	0.02	0.000367947
0.02	0.03	0.000551852
0.02	0.04	0.000735676
0.02	0.05	0.000919391
0.02	0.06	0.00110297
0.02	0.07	0.00128638
0.02	0.08	0.00146961
0.02	0.09	0.00165261
0.02	0.1	0.00183537
0.02	0.11	0.00201785
0.02	0.12	0.00220003
0.02	0.13	0.00238188
0.02	0.14	0.00256336
0.02	0.15	0.00274446
0.02	0.16	0.00292514
0.02	0.17	0.00310537
0.02	0.18	0.00328512
0.02	0.19	0.00346436
0.02	0.2	0.00364306
0.02	0.21	0.00382119
0.02	0.22	0.00399872
0.02	0.23	0.00417562
0.02	0.24	0.00435185
0.02	0.25	0.00452738
0.02	0.26	0.00470217
0.02	0.27	0.0048762
0.02	0.28	0.00504943
0.02	0.29	0.00522182
0.02	0.3	0.00539334
0.02	0.31	0.00556395
0.02	0.32	0.00573361
0.02	0.33	0.00590228
0.02	0.34	0.00606993
0.02	0.35	0.00623652
0.02	0.36	0.006402
0.02	0.37	0.00656633
0.02	0.38	0.00672948
0.02	0.39	0.00689139
0.02	0.4	0.00705202
0.02	0.41	0.00721133
0.02	0.42	0.00736926
0.02	0.43	0.00752578
0.02	0.44	0.00768082
0.02	0.45	0.00783435
0.02	0.46	0.0079863
0.02	0.47	0.00813662
0.02	0.48	0.00828525
0.02	0.49	0.00843214
0.02	0.5	0.00857723
0.02	0.51	0.00872046
0.02	0.52	0.00886176
0.02	0.53	0.00900106
0.02	0.54	0.0091383
0.02	0.55	0.00927341
0.02	0.56	0.00940631
0.02	0.57	0.00953693
0.02	0.58	0.00966518
0.02	0.59	0.00979099
0.02	0.6	0.00991426
0.02	0.61	0.0100349
0.02	0.62	0.0101529
0.02	0.63	0.010268
0.02	0.64	0.0103802
0.02	0.65	0.0104894
0.02	0.66	0.0105954
0.02	0.67	0.0106982
0.02	0.68	0.0107976
0.02	0.69	0.0108934
0.02	0.7	0.0109856
0.02	0.71	0.011074
0.02	0.72	0.0111585
0.02	0.73	0.0112387
0.02	0.74	0.0113147
0.02	0.75	0.0113862
0.02	0.76	0.0114529
0.02	0.77	0.0115147
0.02	0.78	0.0115713
0.02	0.79	0.0116224
0.02	0.8	0.0116678
0.02	0.81	0.0117071
0.02	0.82	0.01174
0.02	0.83	0.0117662
0.02	0.84	0.0117851
0.02	0.85	0.0117963
0.02	0.86	0.0117994
0.02	0.87	0.0117935
0.02	0.88	0.0117782
0.02	0.89	0.0117525
0.02	0.9	0.0117155
0.02	0.91	0.011666
0.02	0.92	0.0116027
0.02	0.93	0.011524
0.02	0.94	0.0114275
0.02	0.95	0.0113106
0.02	0.96	0.0111696
0.02	0.97	0.0109996
0.02	0.98	0.0107949
0.02	0.99	0.0105545
0.02	1	0.0103133
0.03	0	0
0.03	0.01	0.000276014
0.03	0.02	0.000551988
0.03	0.03	0.00082788
0.03	0.04	0.00110365
0.03	0.05	0.00137926
0.03	0.06	0.00165466
0.03	0.07	0.00192982
0.03	0.08	0.00220469
0.03	0.09	0.00247923
0.03	0.1	0.0027534
0.03	0.11	0.00302716
0.03	0.12	0.00330046
0.03	0.13	0.00357327
0.03	0.14	0.00384553
0.03	0.15	0.00411721
0.03	0.16	0.00438827
0.03	0.17	0.00465865
0.03	0.18	0.00492831
0.03	0.19	0.00519721
0.03	0.2	0.0054653
0.03	0.21	0.00573254
0.03	0.22	0.00599888
0.03	0.23	0.00626426
0.03	0.24	0.00652864
0.03	0.25	0.00679198
0.03	0.26	0.00705422
0.03	0.27	0.00731531
0.03	0.28	0.00757519
0.03	0.29	0.00783382
0.03	0.3	0.00809115
0.03	0.31	0.0083471
0.03	0.32	0.00860164
0.03	0.33	0.0088547
0.03	0.34	0.00910623
0.03	0.35	0.00935616
0.03	0.36	0.00960443
0.03	0.37	0.00985098
0.03	0.38	0.0100958
0.03	0.39	0.0103387
0.03	0.4	0.0105797
0.03	0.41	0.0108187
0.03	0.42	0.0110557
0.03	0.43	0.0112905
0.03	0.44	0.0115231
0.03	0.45	0.0117535
0.03	0.46	0.0119815
0.03	0.47	0.012207
0.03	0.48	0.0124301
0.03	0.49	0.0126505
0.03	0.5	0.0128682
0.03	0.51	0.0130831
0.03	0.52	0.0132951
0.03	0.53	0.0135042
0.03	0.54	0.0137101
0.03	0.55	0.0139129
0.03	0.56	0.0141123
0.03	0.57	0.0143083
0.03	0.58	0.0145008
0.03	0.59	0.0146896
0.03	0.6	0.0148747
0.03	0.61	0.0150558
0.03	0.62	0.0152328
0.03	0.63	0.0154056
0.03	0.64	0.015574
0.03	0.65	0.015738
0.03	0.66	0.0158972
0.03	0.67	0.0160515
0.03	0.68	0.0162007
0.03	0.69	0.0163447
0.03	0.7	0.0164832
0.03	0.71	0.016616
0.03	0.72	0.0167429
0.03	0.73	0.0168635
0.03	0.74	0.0169777
0.03	0.75	0.0170851
0.03	0.76	0.0171855
0.03	0.77	0.0172785
0.03	0.78	0.0173637
0.03	0.79	0.0174408
0.03	0.8	0.0175092
0.03	0.81	0.0175687
0.03	0.82	0.0176185
0.03	0.83	0.0176583
0.03	0.84	0.0176873
0.03	0.85	0.0177048
0.03	0.86	0.0177101
0.03	0.87	0.0177022
0.03	0.88	0.0176802
0.03	0.89	0.0176428
0.03	0.9	0.0175887
0.03	0.91	0.0175163
0.03	0.92	0.0174235
0.03	0.93	0.0173081
0.03	0.94	0.0171673
0.03	0.95	0.0169989
0.03	0.96	0.0168045
0.03	0.97	0.0166101
0.03	0.98	0.0165648
0.03	0.99	0.0174232
0.03	1	0.0228889
0.04	0	0
0.04	0.01	0.000368083
0.04	0.02	0.000736111
0.04	0.03	0.00110403
0.04	0.04	0.00147179
0.04	0.05	0.00183933
0.04	0.06	0.00220659
0.04	0.07	0.00257353
0.04	0.08	0.00294009
0.04	0.09	0.00330621
0.04	0.1	0.00367184
0.04	0.11	0.00403692
0.04	0.12	0.00440139
0.04	0.13	0.0047652
0.04	0.14	0.00512828
0.04	0.15	0.00549059
0.04	0.16	0.00585207
0.04	0.17	0.00621265
0.04	0.18	0.00657227
0.04	0.19	0.00693087
0.04	0.2	0.0072884
0.04	0.21	0.00764479
0.04	0.22	0.00799998
0.04	0.23	0.0083539
0.04	0.24	0.00870649
0.04	0.25	0.00905768
0.04	0.26	0.00940741
0.04	0.27	0.00975561
0.04	0.28	0.0101022
0.04	0.29	0.0104471
0.04	0.3	0.0107903
0.04	0.31	0.0111317
0.04	0.32	0.0114712
0.04	0.33	0.0118087
0.04	0.34	0.0121441
0.04	0.35	0.0124775
0.04	0.36	0.0128086
0.04	0.37	0.0131374
0.04	0.38	0.0134639
0.04	0.39	0.0137879
0.04	0.4	0.0141093
0.04	0.41	0.0144281
0.04	0.42	0.0147442
0.04	0.43	0.0150574
0.04	0.44	0.0153677
0.04	0.45	0.015675
0.04	0.46	0.0159791
0.04	0.47	0.01628
0.04	0.48	0.0165775
0.04	0.49	0.0168715
0.04	0.5	0.0171619
0.04	0.51	0.0174486
0.04	0.52	0.0177315
0.04	0.53	0.0180104
0.04	0.54	0.0182851
0.04	0.55	0.0185556
0.04	0.56	0.0188218
0.04	0.57	0.0190833
0.04	0.58	0.0193401
0.04	0.59	0.0195921
0.04	0.6	0.019839
0.04	0.61	0.0200807
0.04	0.62	0.020317
0.04	0.63	0.0205476
0.04	0.64	0.0207724
0.04	0.65	0.0209913
0.04	0.66	0.0212038
0.04	0.67	0.0214099
0.04	0.68	0.0216092
0.04	0.69	0.0218015
0.04	0.7	0.0219865
0.04	0.71	0.0221639
0.04	0.72	0.0223334
0.04	0.73	0.0224947
0.04	0.74	0.0226475
0.04	0.75	0.0227912
0.04	0.76	0.0229255
0.04	0.77	0.0230501
0.04	0.78	0.0231643
0.04	0.79	0.0232677
0.04	0.8	0.0233597
0.04	0.81	0.0234398
0.04	0.82	0.0235071
0.04	0.83	0.0235611
0.04	0.84	0.0236009
0.04	0.85	0.0236255
0.04	0.86	0.0236339
0.04	0.87	0.023625
0.04	0.88	0.0235975
0.04	0.89	0.0235499
0.04	0.9	0.0234803
0.04	0.91	0.0233867
0.04	0.92	0.0232668
0.04	0.93	0.0231175
0.04	0.94	0.0229353
0.04	0.95	0.0227157
0.04	0.96	0.0224529
0.04	0.97	0.0221387
0.04	0.98	0.021759
0.04	0.99	0.0212784
0.04	1	0.0205675
0.05	0	0
0.05	0.01	0.000460205
0.05	0.02	0.000920343
0.05	0.03	0.00138034
0.05	0.04	0.00184014
0.05	0.05	0.00229967
0.05	0.06	0.00275886
0.05	0.07	0.00321763
0.05	0.08	0.00367594
0.05	0.09	0.00413369
0.05	0.1	0.00459083
0.05	0.11	0.00504728
0.05	0.12	0.00550298
0.05	0.13	0.00595785
0.05	0.14	0.00641181
0.05	0.15	0.00686481
0.05	0.16	0.00731676
0.05	0.17	0.0077676
0.05	0.18	0.00821724
0.05	0.19	0.00866561
0.05	0.2	0.00911264
0.05	0.21	0.00955825
0.05	0.22	0.0100024
0.05	0.23	0.0104449
0.05	0.24	0.0108857
0.05	0.25	0.0113249
0.05	0.26	0.0117621
0.05	0.27	0.0121975
0.05	0.28	0.0126309
0.05	0.29	0.0130622
0.05	0.3	0.0134913
0.05	0.31	0.0139181
0.05	0.32	0.0143426
0.05	0.33	0.0147647
0.05	0.34	0.0151841
0.05	0.35	0.015601
0.05	0.36	0.016015
0.05	0.37	0.0164262
0.05	0.38	0.0168345
0.05	0.39	0.0172396
0.05	0.4	0.0176416
0.05	0.41	0.0180403
0.05	0.42	0.0184356
0.05	0.43	0.0188273
0.05	0.44	0.0192154
0.05	0.45	0.0195996
0.05	0.46	0.01998
0.05	0.47	0.0203563
0.05	0.48	0.0207284
0.05	0.49	0.0210961
0.05	0.5	0.0214594
0.05	0.51	0.021818
0.05	0.52	0.0221718
0.05	0.53	0.0225207
0.05	0.54	0.0228644
0.05	0.55	0.0232028
0.05	0.56	0.0235357
0.05	0.57	0.023863
0.05	0.58	0.0241843
0.05	0.59	0.0244996
0.05	0.6	0.0248086
0.05	0.61	0.025111
0.05	0.62	0.0254067
0.05	0.63	0.0256954
0.05	0.64	0.0259769
0.05	0.65	0.0262508
0.05	0.66	0.0265169
0.05	0.67	0.026775
0.05	0.68	0.0270246
0.05	0.69	0.0272655
0.05	0.7	0.0274973
0.05	0.71	0.0277197
0.05	0.72	0.0279323
0.05	0.73	0.0281346
0.05	0.74	0.0283262
0.05	0.75	0.0285066
0.05	0.76	0.0286754
0.05	0.77	0.0288319
0.05	0.78	0.0289757
0.05	0.79	0.029106
0.05	0.8	0.0292222
0.05	0.81	0.0293235
0.05	0.82	0.0294091
0.05	0.83	0.0294782
0.05	0.84	0.0295296
0.05	0.85	0.0295623
0.05	0.86	0.029575
0.05	0.87	0.0295665
0.05	0.88	0.029535
0.05	0.89	0.0294787
