0	0	0
0.1	0	0
0.2	0	0
0.3	0	0
0.4	0	0
0.5	0	0
0.6	0	0
0.7	0	0
0.8	0	0
0.9	0	0
0	0.1	0
0.1	0.1	0
0.2	0.1	0
0.3	0.1	0
0.4	0.1	0
0.5	0.1	0
0.6	0.1	0
0.7	0.1	0.0034375
0.8	0.1	0.02125
0.9	0.1	0.055
0	0.2	0
0.1	0.2	0
0.2	0.2	0
0.3	0.2	0
0.4	0.2	0
0.5	0.2	0
0.6	0.2	0
0.7	0.2	0.0075
0.8	0.2	0.045625
0.9	0.2	0.12
0	0.3	0
0.1	0.3	0
0.2	0.3	0
0.3	0.3	0
0.4	0.3	0
0.5	0.3	0
0.6	0.3	0
0.7	0.3	0.0121875
0.8	0.3	0.07375
0.9	0.3	0.195
0	0.4	0
0.1	0.4	0
0.2	0.4	0
0.3	0.4	0
0.4	0.4	0
0.5	0.4	0
0.6	0.4	0
0.7	0.4	0.0175
0.8	0.4	0.105625
0.9	0.4	0.28
0	0.5	0
0.1	0.5	0
0.2	0.5	0
0.3	0.5	0
0.4	0.5	0
0.5	0.5	0
0.6	0.5	0
0.7	0.5	0.0234375
0.8	0.5	0.14125
0.9	0.5	0.375
0	0.6	0
0.1	0.6	0
0.2	0.6	0
0.3	0.6	0
0.4	0.6	0
0.5	0.6	0
0.6	0.6	0
0.7	0.6	0.03
0.8	0.6	0.180625
0.9	0.6	0.48
0	0.7	0
0.1	0.7	0
0.2	0.7	0
0.3	0.7	0
0.4	0.7	0
0.5	0.7	0
0.6	0.7	0
0.7	0.7	0.0371875
0.8	0.7	0.22375
0.9	0.7	0.595
0	0.8	0
0.1	0.8	0
0.2	0.8	0
0.3	0.8	0
0.4	0.8	0
0.5	0.8	0
0.6	0.8	0
0.7	0.8	0.045
0.8	0.8	0.270625
0.9	0.8	0.72
0	0.9	0
0.1	0.9	0
0.2	0.9	0
0.3	0.9	0
0.4	0.9	0
0.5	0.9	0
0.6	0.9	0
0.7	0.9	0.0534375
0.8	0.9	0.32125
0.9	0.9	0.855
0	1	0
0.1	1	0
0.2	1	0
0.3	1	0
0.4	1	0
0.5	1	0
0.6	1	0
0.7	1	0.0625
0.8	1	0.375625
0.9	1	1
0	1.1	0
0.1	1.1	0
0.2	1.1	0
0.3	1.1	0
0.4	1.1	0
0.5	1.1	0
0.6	1.1	0
0.7	1.1	0.0721875
0.8	1.1	0.43375
0.9	1.1	1.155
0	1.2	0
0.1	1.2	0
0.2	1.2	0
0.3	1.2	0
0.4	1.2	0
0.5	1.2	0
0.6	1.2	0
0.7	1.2	0.0825
0.8	1.2	0.495625
0.9	1.2	1.32
0	1.3	0
0.1	1.3	0
0.2	1.3	0
0.3	1.3	0
0.4	1.3	0
0.5	1.3	0
0.6	1.3	0
0.7	1.3	0.0934375
0.8	1.3	0.56125
0.9	1.3	1.495
0	1.4	0
0.1	1.4	0
0.2	1.4	0
0.3	1.4	0
0.4	1.4	0
0.5	1.4	0
0.6	1.4	0
0.7	1.4	0.105
0.8	1.4	0.630625
0.9	1.4	1.68
0	1.5	0
0.1	1.5	0
0.2	1.5	0
0.3	1.5	0
0.4	1.5	0
0.5	1.5	0
0.6	1.5	0
0.7	1.5	0.117188
0.8	1.5	0.70375
0.9	1.5	1.875
0	1.6	0
0.1	1.6	0
0.2	1.6	0
0.3	1.6	0
0.4	1.6	0
0.5	1.6	0
0.6	1.6	0
0.7	1.6	0.13
0.8	1.6	0.780625
0.9	1.6	2.08
0	1.7	0
0.1	1.7	0.0075
0.2	1.7	0.0175
0.3	1.7	0.03
0.4	1.7	0.045
0.5	1.7	0.0625
0.6	1.7	0.0825
0.7	1.7	0.248438
0.8	1.7	0.99125
0.9	1.7	2.295
0	1.8	0
0.1	1.8	0.0475
0.2	1.8	0.1075
0.3	1.8	0.1825
0.4	1.8	0.2725
0.5	1.8	0.3775
0.6	1.8	0.4975
0.7	1.8	0.79
0.8	1.8	1.39844
0.9	1.8	2.52
0	1.9	0
0.1	1.9	0.12
0.2	1.9	0.28
0.3	1.9	0.48
0.4	1.9	0.72
0.5	1.9	1
0.6	1.9	1.32
0.7	1.9	1.68
0.8	1.9	2.08
0.9	1.9	2.52
